Date;Country;Description;MediaOutlet;URL;ImageText
"12-21-2021";Chile;"Para la climatóloga, pieza fundamental de equipo medioambiental de @gabrielboric, la premura que se le exige al #Gobierno tiene por finalidad que el próximo Ejecutivo se aboque a redactar los reglamentos para implementar la normativa, con beneficios para toda la población, ya sea mediante la masificación de los buses eléctricos en regiones como la mejora del aislamiento de las viviendas, con el fin de ahorrar energía.

Además, apunta a promulgar el Servicio de Biodiversidad, también actualmente en el #Congreso, y apoyar a la #ConvenciónConstitucional para incorporar la temática ecologista en la futura Carta Fundamental.

En cuanto a #Escazú, hay un compromiso de firmarlo inmediatamente. ""Además la primera conferencia de las partes de Escazú va a ser en abril en Santiago, en la Cepal, así que sería muy simbólico que el Presidente pueda abrir la primera COP de Escazú con #Chile habiendo ratificado ese acuerdo y del cual fue artífice, y el cual por una razón inexplicable no se firmó durante este Gobierno. Así que, sí, eso está dentro de las prioridades"", señala.

Por Marco Fajardo y Emilia Aparicio Ulloa

👉 Continúa leyendo en el link de la bio ❗";"Elmostrador.cl";"https://www.instagram.com/p/CXwugmSuE0q/";"Por: Marco Fajardo y Emilia Aparicio Û:a Ulloa mo Científica Maisa Rojas, del equipo medioambiental de Boric, le pone presión a Piñera: ""Ojalá antes de irse, el Gobierno apruebe la Ley de Cambio Climático"""
"12-21-2021";Chile;"SIN EDITAR| En su primer discurso tras una contundente victoria, el legislador de 35 años subrayó el impacto del cambio climático y dijo que no desea proyectos que ""destruyan"" al país y que han derivado en lugares saturados de contaminación.

👉 Continúa leyendo en el link de la bio ❗";"Elmostrador.cl";"https://www.instagram.com/p/CXwoLiHuSyB/";"elm Las reformas ambientales de Boric ponen en la mira a las mineras en Chile"
"12-21-2021";Japan;"世界中の若者たちは気候危機を非常に心配している。そして、地球が暗い未来に直面しているにも関わらず、アクションをとらない政府に特に不満を抱いている。

これは、The Lancet Planetary Health誌に掲載された新たな研究で明らかになった調査結果です。

研究は10カ国（アメリカ、イギリス、フランス、フィンランド、オーストラリア、ポルトガル、インド、ナイジェリア、フィリピン、ブラジル）の16歳から25歳までの1万人を対象に行われました。

調査対象の若者の約60％が、気候変動について「とても」もしくは「非常に」心配していると答え、45％が気候変動に対する感情が日常生活に悪影響を及ぼしていると回答しました。

また、約3分の2の若者が、自国の政府は気候の大惨事を防ぐための十分な政策をとっていないと述べ、58％は政府が「私や将来の世代を裏切っている」と感じています。

そして、若者の4分の3が「未来は恐ろしい」と思っており、56%は「人類の未来は絶望的」と感じているといいます。

気候変動の影響を最も受けやすく、気候災害からの復興が遅いのは、貧しい黒人やラテン系の人々に偏っています。

今年だけでも、またも、地球上で観測史上最も暑い7月の記録を更新し、カリフォルニア州史上最大の山火事や、メキシコ湾岸から北東部に向けて壊滅的な洪水を及ぼしたアメリカのハリケーンなどが発生しました。

研究の共同著者であるバース大学のキャロライン・ヒックマン氏は「彼らが目にしている政府の不十分な気候変動対策を考えれば、子どもたちの不安は全く合理的な反応です。...政府が行動を起こすために、これ以上何を聞く必要があるのでしょうか？」と報告書で述べています。

FFollow us! @huffpostjapan⁣⁠
📸: Getty Images

#気候変動 #気候危機 #気候不安 #地球温暖化 #気温上昇 #海面上昇 #食品ロス #フードロス #パリ協定 #気候変動枠組条約締約国会議 #SDGs #ESG投資 #サステナビリティ #サステナブル #持続可能な開発目標 #社会 #グローバル";"Huffpost Japan";"https://www.instagram.com/p/CXvT7RiBAFI/";"(empty)"
"12-21-2021";Japan;"横たわるキリンの亡骸…ケニアで撮られた写真が物語る干ばつの深刻さ

*****

乾いた土に横たわる6頭のキリンの死骸。これは、深刻な干ばつに見舞われているケニアのワジル郡エイリブ村の郊外で撮影された写真です。

写真を公開したGetty Imagesによると、食料と水の不足により弱っていたキリンが、ほとんど干上がっている貯水池から水を飲もうとした際に、泥にはまって死亡したといいます。

その後、貯水池の水の汚染を防ぐために、死骸は村郊外の写真の場所へと運ばれました。

国連によると、2021年10月にはケニアの一部の地域で1981年以来最低の降水量が報告されたといいます。

危険にさらされているのは動物だけではありません。ガーディアン紙によると、ケニアの干ばつ管理当局は、国土の半分で深刻な干ばつが発生し、推定210万人が飢餓に直面していると発表しました。

また、国連の報告によると、290万人以上の人々が緊急に人道支援を必要としているといいます。

（📸: Getty Images ）

*****
#環境 #干ばつ #気候変動 #動物 #キリン";"Buzzfeed Japan";"https://www.instagram.com/p/CXvN67KLtGI/";"(empty)"
"12-21-2021";"United States";"Sen. Joe Manchin’s announcement that he won’t support President Joe Biden’s package to expand the nation’s social safety net and fight climate change could doom a series of initiatives that would benefit millions of Americans.

Initiatives like free preschool, subsidized child care and Medicaid expansion are among those in jeopardy if Manchin's, D-W. Va., decision sinks the roughly $2 trillion Build Back Better bill.

His opposition means the bill won’t be able to go forward in the Senate as written because the chamber is split 50-50 among Democrats and Republicans. GOP senators are united in their opposition to the bill, so every Democratic vote is needed for the bill to pass.

Here’s a closer look at what’s at risk if the Build Back Better bill does not pass. 👆";"USA Today";"https://www.instagram.com/p/CXuqZDzF1Ij/";"(empty)"
"12-20-2021";"United States";"Senate Majority Leader Chuck Schumer pledged Monday that the Senate will take up President Biden's nearly $2 trillion plan to expand the social safety net and combat climate change despite West Virginia Senator Joe Manchin pulling his support for the legislation.⁠
⁠
Manchin, a moderate Democrat whose support for the measure is crucial in the evenly split Senate, cited concerns over inflation, the national debt and the COVID-19 pandemic as driving his decision to yank support for the plan.⁠
⁠
Read more at the link in our bio.";"CBS US";"https://www.instagram.com/p/CXtscyuFrPm/";"Schumer vOws Senate vote on social spending plan despite Manchin opposition"
"12-20-2021";Germany;"Die Erweiterung des bisherigen Wirtschaftsministeriums um den Bereich Klimaschutz ist ein Ergebnis der Koalitionsverhandlungen von SPD, Grünen und FDP. Damit ist Robert Habeck unter anderem zuständig für die Pläne, den Anteil der erneuerbaren Energien am deutschen Stromverbrauch bis zum Jahr 2030 auf 80 Prozent zu erhöhen. „Wir müssen den vermeintlichen Widerspruch zwischen dem Einsparen von CO2-Emissionen und industrieller Produktion auflösen“, sagte Robert Habeck (Bündnis 90/Die Grünen), Minister für Wirtschaft und Klimaschutz, im Deutschlandfunk.
.
Die Große Koalition sei diese Aufgabe nur halbherzig angegangen. „Die Wirtschaftsfelder der Zukunft werden global gesehen klimaneutrale Felder sein“, betonte der Vize-Kanzler. Die Welt arbeite daran, CO2-neutral zu werden, wenn auch in unterschiedlichen Geschwindigkeiten, Ansätzen und Technologien. Kein Klimaschutz sei daher die teuerste Antwort.
.
Den Link zum Interview findet Ihr in unserer Bio
.
.
.
#klimaschutz #co2emissionen #klimawandel #wirtschaft #politik #dlf @robert.habeck";"Deutschland-funk";"https://www.instagram.com/p/CXs8ogxqi6Z/";"(empty)"
"12-20-2021";"United Kingdom";"At least 208 people are now known to have died after a powerful storm struck the Philippines on Thursday, police are quoted as saying by local media.

Super Typhoon Rai - with winds of about 195km/h (120mph) - sent some 300,000 people running for safety when it hit the country's south-eastern islands.

At least 239 people were injured and 52 others have been reported missing by local police.

""Homes, hospitals, school and community buildings have been ripped to shreds,” the chair of the Philippines Red Cross, Richard Gordon, told the BBC.

Rescue teams have described scenes of ""complete carnage"". But establishing the scale of the losses is difficult, as communication to a number of areas has been cut off.

Tap the link in our bio for more on this story, and how climate change may have caused typhoons to become more powerful.

(📷 Getty Images, EPA)

#Philippines #SuperTyphoonRai #BBCNews";"BBC News";"https://www.instagram.com/p/CXsbhduMc-1/";"(empty)"
"12-19-2021";"United States";"​​Rising from the Antarctic is an alarm about climate change.

Around the frozen continent, a vast current circles the world, acting as Earth’s climate engine. New science is revealing the power the current holds over the future. Ice shelves are in retreat and, as they melt, researchers are alarmed at what they’re learning. They have discovered that global warming is affecting the Antarctic current in complex ways, and these shifts could complicate the ability to fight climate change in the future. 

Read more about the Antarctic Circumpolar Current by tapping the link in our bio. Video by Jeremy White, Henry Fountain and @pete_.r";"New York Times";"https://www.instagram.com/tv/CXrZeCsFged/";ANTARCTICA
"12-19-2021";"United States";"#YearInPictures Special Print Section, Dec. 19, 2021

In 2021, our photographers captured the world around us all. Their lens bore witness to the shadow cast by a pandemic, an insurrection at the U.S. Capitol, falling governments, a postponed Olympic Games, devastating wildfires and the effects of climate change.

“This period has underscored the special communicative power of the image, as well as the risks and hardship that photographers take so they can show us the world,” Meaghan Looram, the director of photography at The Times, writes. 

“Photographers must be there to do their work, to bear witness firsthand. They must be in the hospital ICU, in the scrum of the protest, at the front line of the conflict, close to the wildfire, inside the homes of the struggling parents, or wading into the floodwaters of the storm,” Looram writes. “We are the beneficiaries of their courage and their commitment, and the connections they make with others.”
⁣
To see the full #YearInPictures, tap the link in our bio. Cover photo by @maxwhittaker";"New York Times";"https://www.instagram.com/p/CXqr8douNb6/";"(empty)"
